dato,etiqueta
animo maricón,1.0
ahora tu mira mi descripción maricon,1.0
qué maricón,1.0
vergadas te pones pendejo maricon,1.0
al final del día el headcanon sigue siendo una estupidez cuando se usa con estos fines es como si dijese que goku es maricón me caería el hate por mentir de una forma tan horrible,1.0
si estás en formigal eres maricon,1.0
dios es que maricón perdío,1.0
abres grindr y sale este maricon q le dices,1.0
que frio maricón,1.0
donde estabas maricon,1.0
es que soy maricón,1.0
amigk me siento re puto cuando hablo con él me pone tan maricón me voy a asesinar y lo voy a grabar,1.0
todos van a morir ni que fueran inmoales todos los seres humanos mueren tanto miedo le tienen a la muee puro maricon nomás veo cagando de de miedo por la muee en el 2100 ningún de ustedes existirá,1.0
y que te digo que si maricón,1.0
literalmente el otro día fuí a la chana andando solo x la noche q miedo maricón,1.0
pero si es más maricon que yo,1.0
no puedo ser tan maricon a los bichos x dios ess algo me aterra,1.0
maricon de mierda hdgp,1.0
pero cuando le tiran hate el maricon se pone a llorar y dice que son toxicos ah la hipótesis,1.0
mira que kiut este d hsnge y levi así re maricon como nosotros 3,1.0
no has jugado en toda la semana maricon,1.0
la foto es mia me la roba el maricon,1.0
el otro día una amiga francesa me dijo macron maricón que lo de la novia es una tapadera y que ojalá se muera ese hijo de la gran puta se ve que no lo quieren mucho,1.0
yo sabía lo del padre qué dijo mueo antes que maricon eso sí lo escuché del propio jj pero lo demás que dijo ad no pero balla libró no tiene vergüenza después de escribir ese libro hablar de ningún padre,1.0
yo me solté maricon,1.0
cherry maricon no sopoa nada,1.0
la tienen q hacer un implante pobrecita atpc el maricon de jorge javier y su séquito,1.0
lo que se la banca jaemin no tiene nombre proud of my maricon fav,1.0
veni a jugar beltrauma maricon,1.0
lo de maricon sobraba pero bueno,1.0
no me seas maricón,1.0
pero si no seras mas maricon como tw amo,1.0
sos un maricon men,1.0
puro maricón hay ahora en la tl,1.0
momento maricon pero desde q debutó pasó por tanto q ver la persona tan talentosa y alegre que es me da tanto orgullo y ganas de seguir su ejemplo te amo kim jungwoo lt3,1.0
ñakxksjd salvé de q les saquen el parlante a unas pibas pq justo había puesto floricienta y estaba bajito ser maricón tiene sus ventajas,1.0
porfin solo en tribuguiño los putos jugadores todo el fin de semana tocando los cojones con la copita voy a correrme en la peluca de el hijoputa esta mas calvo que la punta de mi rabo y la gente se piensa q tiene melena pues toma regalito maricón,1.0
1 maricón perdido bob pop 2021 7510,1.0
el corrupto eres tú maricon hpt envés de ayudar al pueblo lo q hicistes fue darle más poder a mas criminales lo q esmeraldas es ahora es producto de lo q comenzastes,1.0
lo reconozco soy nora y no te preocupes aimar maricon,1.0
no t aferres directamente y menos si es un varon maricon k basa su personalidad en regina george k apae t trata kmo oo y es amigo d chikas k t odian literalmente el mas mogolico no lo vale para nada ninun segundo amiga,1.0
a veces olvido que soy un maricón y terminé dedicándole a mi mamá woman de john lennon,1.0
fíjate el chat maricon,1.0
quiero decir muchas cosas sobre las fotos d minho pero estoy r maricon asiq solo quoero que decirle te amo pupi y hacerle mimitos,1.0
como tan maricon darle la vuelta de espalda a la gente que voto x el,1.0
q tw haces maricon si antes hasta pedias a tu hno para q tw dejemos venir a las juntadas y te cagabas de risa no se q tw esta pasando pero date cuenta q te estás cagando la vids,1.0
pareces puñetas parece que te gustó pinche tecato cadenas de oxxo este das pena alchh y de paso maricon,1.0
maricon de mierda tiene a harry en su foto de perfil,1.0
gato maricón retuitea para que los maricones tengan un buen dia,1.0
jajaja viste y me decías maricon a mi,1.0
hasta que sales de las alcantarillas maricon,1.0
soy un borracho maricón,1.0
enmi defensa oensaba k me odiaba igual fue final felis pke hace poco le dije felis cum maricon i m dijo asi d te extraño i yo le dije ay yo tmb pero no volvimos a hablar,1.0
me acuerdo ke confundí a ese con el otro maricon,1.0
usas a un maricon,1.0
cómo q no es de tu agrado ahorita filtro tu número por pinche maricon bait q juegos tienes ya pon una lista antes de q me valla a zzzz,1.0
peor es tu cara de maricon arrepentido y que la esconde detrás de una mascarilla,1.0
yo lo amo por esto desde ese dia naista se conviio en el padre de maricon rico,1.0
además de decirle maricon a harry en varias ocasiones se aprovecho para burlarse de lauren jauregui y su orientación sexual,1.0
bóric como les das la vuelta la espalda maricon cms ala gente que te saco como presidente,1.0
siempre que veo un tweet de alex en mi tl es de él siendo maricon,1.0
ya salió el maricon,1.0
soy increíblemente misógino maricón,1.0
no seas maricon,1.0
primera noche q no me pongo maricon,1.0
cómo me gustaría que usted atropellara a alguien o que atropellaran a alguien de su familia para que le tome mayor gusto a la desgracia ajena maricón de mierda,1.0
q odio me da haberme levantando encima me levante pensando en el dios mio lo maricon no se mevs nunca,1.0
a qn llamas anciana maricon,1.0
maricon casi muero de la seca,1.0
no puedo ser tan maricon lcdsm,1.0
eso díselo cato maricón culiao,1.0
no pobrecito será maricon pero nunca elle,1.0
sigo vivo de mi no t vas a deshacer tan fácil maricon,1.0
primera impresión está chiqui tu user en mi cabeza zendaya nivel de cercanía 110 100000 te quiero t amo eres mi mejor amigo meow honestamente compaí porro me das vibes de maricón,1.0
pq soy tan maricon,1.0
el mío sí es un te amo maricón,1.0
q no voy a ser maricon si no volves mas de la costa y tenes covid hdp,1.0
de que te ríes maricón mestoy llorando de la soledad ahora mismo,1.0
cuenta po wn maricón,1.0
los maricon es que quiere españa los que tiene yo,1.0
q m pones eso maricon,1.0
esto es herencia del maricon de correa,1.0
si les escribo poniéndome maricón bloqueenme no soy yo me hackearon,1.0
solo lo digo por joder maricón,1.0
k pasa maricon ql,1.0
el maricon es con cariño,1.0
devuélveme la luz maricon quiero darle besos a mi chica toda esta semana,1.0
mameo nivel maricòn jajajaja,1.0
hice una playlist de como se siente el amor soy un maricon triste,1.0
hermano soy el menos maricón lo prometo,1.0
me puse maricón otv,1.0
mi maricon favorito,1.0
terrible maricon eres,1.0
lo q no hicieron al parecer fue llamarle maricón si no esto habría tenido un mínimo de trascendencia,1.0
menudo maricon y no lo sigue,1.0
citame sin candadito maricón jajsjajsajjk,1.0
y el novio tuyo de ti a maricon,1.0
viste es un maricon,1.0
que maricon cómo le voy a dar miedo,1.0
ya me puse maricon malditasea,1.0
amigos extraño mi side qn me manda a decirle maricon a medio mundo,1.0
exactola de verga mmada pendejo no creo por ejemplo hasta ellos las dicenpero pues mariconte la metocosas asi pues para algunos son mas dificiles de digerir igual es mi opinionel sabe mucho mas de eso por cier,1.0
no tengo hermana pero si un hermano mayor no creo que te fijes en el aunque tal vez si si tienes cara de maricon y encima aliancero ptmr que triste,1.0
traidor es un maricon,1.0
te odio otra vez nadie me quita a valerie entiendes maricon,1.0
tu comes pija maldito maricon,1.0
no se pudo amiga en cuanto empezarán a gritar fuera baños les iban a quitar los boletos a las barras jajaja o si no el maricon de baños va a pedir que se disculpen jaja,1.0
que maricon me pongo no soy yo solo tengo sueño,1.0
cuando se va a callar ese maricon,1.0
tus papás de seguro son primos maricon medicate,1.0
otro maricon sonriente,1.0
escucha near mi justicia es god y la tuya es zzz yo estoy basado y tú das cringe yo soy chad y tú virgen y eso nunca vas a poder cambiarlo quieres apostar maricon,1.0
es duro que en el mundo gay para atraer a alguien tenga que sexualizarme o ser un standard de belleza gay donde sino eres masculino yo mamado no cuentas como gay sino como joto puto mariconetc saben que pienso realmente de esto que se vayan a la verga si ya,1.0
exclamó el máximo maricon de twt,1.0
yo no hablo con fanes del maricon,1.0
quiero ma mutis pero ya se me hace tan re difícil tener tanto maricon en mi tl,1.0
se puso candado el maricon,1.0
maricon mira ya a cuanto esta todo en el mercado informal porque en lo formal no hay ni pinga no pidas q resistan cuando todo el gabinete de ustedes están a 2 kilos de volverse mutantes con la menuda barriga q llevan,1.0
a uno ya no lo dejan leer tranquilo que el maricon ya anda llorando,1.0
no pq tengo traumas t imaginas vuelvo a cantar heather como maricon noooo chau,1.0
no puede vivir sin mi el maricón,1.0
eso diría una maricon,1.0
soy maricon x uatedes mis padres,1.0
d la q te salvaste maricon,1.0
es de noche maricón,1.0
lo borro q maricon,1.0
ojalá algún día cruzarnos y reventae bien a piñas maricón,1.0
mentira esta re sobrevalorado dormir solo en una cama d 2 plazas o yo soy r maricon,1.0
el invento del homosexualismo pero dsp de decir no seas maricon pedazo de puto se chapa al novio beom,1.0
maricon llora en vivo jwjdjdjdkdk toy llorando weon,1.0
q haces despieo maricon,1.0
deja de quejae maricon ve a rollear,1.0
te acabas de dar cuenta maricon,1.0
basura ladrón corruptotienes el descaro de hablar de corrupción sigue a tu jefe pero no tú eres maricon,1.0
elliot maricon de mierda se quiere ligar a jules,1.0
me haces maricon bobo,1.0
flaco no puedes ser tan maricón,1.0
es muy maricon de mi pae ponerme feliz x solo hablar con el,1.0
en un deber estoy escribiendo de mi experiencia de urgencia de ir al baño cuando me operaron hace años y juepuuuuuuuuta que horrible era maricón no se lo deseo a nadie de solo recordarlo me dieron ganas de hacer chichí como aquella vez,1.0
el mejor momento para decirle maricon,1.0
este maricon,1.0
hetero jaja todad loquitas lss que dicen que es maricon,1.0
soy un maricon acabo d ver un video d como va a escucharse sign of the times en el estadio d river y se m puso la piel d gallina maldito hsrry styles,1.0
me dijiste maricon creo,1.0
q maricon riku n me hagas esto por favor te corresponden hijo n seas así,1.0
acaso dijiste ryan el maricon i mas gei del gc el k da la vida por seungmin ryan i seungmin un solo corazon al k le dices tato i llora pk extraña a su flako ryancito el maze ofmemoris el rayan rayana,1.0
maricon que random esta pae la amo,1.0
a vas por ahí además viste este peak fiction no seas maricon,1.0
coño y me van a dejar a daredevil como un cameo maricón en no way home o le van a sacar provecho y,1.0
soy un maricon,1.0
no t mates maricon,1.0
y tu porrista panchito malo después que te hacía barra lo meterias a la cárcel eris maricón con tu propia gentuza así es la puta derecha y no se dan cuenta,1.0
wuauajjajaja pero con los primeros retiros saltaste como maricon sobre cornetas anda a aplaudirle con los texecas las volteretas del waton kulia kiero mi plata y punto,1.0
y si me dejaste por ie a jugar a la play hasta las 7 d la mañana todo mal después vas a querer q te tire piquito para ie a dormir contento pedazo de maricón,1.0
no te pongas maricón benja,1.0
dandole consejos a cieo de como dejar de ser tan mongo a este lo saco derechito y maricon,1.0
nombre maricon k tiened,1.0
me vale pija tu banderita maricón igual ni combinaba suelta mi,1.0
ola maricon es tu cum te felicito por aquí porque me sale de la pinga y porque lo vi en el estado de ers xd,1.0
uso pronombres masculinos xfavor estan mi perfil no ven k soi maricon,1.0
estoy comiendo galletitas con yogu mientras lloro maricon pero nunca con hambre,1.0
hijo de puta maricon de mierda,1.0
a ya me acorde maldito maricon,1.0
hasta maricon sera,1.0
basta sos un maricón,1.0
por que no te matai vo mejor maricon sapo y la xconchetumar ecoate las venas maricon re culiao aceptalo rechazado social nadie te quiere todos te odian en secreto hasta los perros de la calle te dicen que asco de tipo ojala se tire d eun puente ojala cuando salgas a la calle te,1.0
